layer,proposal_key,caf_no,sw_no,state,district,category,status,status_field,date,date_field,dos,granted_date,project_area,sensitivity_type,sensitivity_name,relation
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Tiger Reserve,(unnamed),partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Wildlife Corridor,Sariska,partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Tiger Reserve,(unnamed),partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Wildlife Corridor,Sariska,partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Wildlife Sanctuary,Sariska,partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,National Park,Sariska,partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Wildlife Corridor,Sariska,partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Tiger Corridor,(unnamed),mostly_inside
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Tiger Reserve,(unnamed),mostly_inside
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Wildlife Corridor,Sariska,partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Tiger Reserve,(unnamed),partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Wildlife Corridor,Sariska,partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Wildlife Corridor,Sariska,partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Wildlife Corridor,Sariska,partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Wildlife Corridor,Sariska,partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Wildlife Corridor,Jamwa Ramgarh,partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Wildlife Sanctuary,Jamwa Ramgarh,partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,ESZ (gazette notified),Jamwaramgarh Sanctuary,partial
wl_proposals,WL/TG/OFC/506435/2024,CAF/184569/2024,SW/199686/2024,TELANGANA,MANCHERIAL,OFC,DISPOSED,proposal_status,2024-11-18T18:55:18.601,dos,2024-11-18T18:55:18.601,2025-05-31T11:08:44.359,0,Wildlife Sanctuary,Kawal,mostly_inside
wl_proposals,WL/TG/OFC/506435/2024,CAF/184569/2024,SW/199686/2024,TELANGANA,MANCHERIAL,OFC,DISPOSED,proposal_status,2024-11-18T18:55:18.601,dos,2024-11-18T18:55:18.601,2025-05-31T11:08:44.359,0,Wildlife Corridor,Kawal,mostly_inside
wl_proposals,WL/TG/OFC/506435/2024,CAF/184569/2024,SW/199686/2024,TELANGANA,MANCHERIAL,OFC,DISPOSED,proposal_status,2024-11-18T18:55:18.601,dos,2024-11-18T18:55:18.601,2025-05-31T11:08:44.359,0,Tiger Reserve,(unnamed),mostly_inside
wl_proposals,WL/TG/OFC/506435/2024,CAF/184569/2024,SW/199686/2024,TELANGANA,MANCHERIAL,OFC,DISPOSED,proposal_status,2024-11-18T18:55:18.601,dos,2024-11-18T18:55:18.601,2025-05-31T11:08:44.359,0,Tiger Corridor,(unnamed),mostly_inside
wl_proposals,WL/WB/Others/446612/2023,CAF/141964/2023,SW/145713/2023,WEST BENGAL,DARJEELING,Others,DISPOSED,proposal_status,2023-10-01T20:42:24.223,dos,2023-10-01T20:42:24.223,2024-06-03T13:01:19.135,0,Wildlife Sanctuary,Senchal,within
wl_proposals,WL/WB/Others/446612/2023,CAF/141964/2023,SW/145713/2023,WEST BENGAL,DARJEELING,Others,DISPOSED,proposal_status,2023-10-01T20:42:24.223,dos,2023-10-01T20:42:24.223,2024-06-03T13:01:19.135,0,Wildlife Corridor,Senchal,within
wl_proposals,WL/RJ/Others/431602/2023,CAF/128413/2023,SW/131455/2023,RAJASTHAN,KARAULI,Others,DISPOSED,proposal_status,2023-06-02T17:09:14.703,dos,2023-06-02T17:09:14.703,2024-04-12T15:21:06.043,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/RJ/Others/431602/2023,CAF/128413/2023,SW/131455/2023,RAJASTHAN,KARAULI,Others,DISPOSED,proposal_status,2023-06-02T17:09:14.703,dos,2023-06-02T17:09:14.703,2024-04-12T15:21:06.043,0,Tiger Reserve,(unnamed),within
wl_proposals,WL/RJ/Others/431602/2023,CAF/128413/2023,SW/131455/2023,RAJASTHAN,KARAULI,Others,DISPOSED,proposal_status,2023-06-02T17:09:14.703,dos,2023-06-02T17:09:14.703,2024-04-12T15:21:06.043,0,Wildlife Corridor,Kela Devi,within
wl_proposals,WL/RJ/Others/431602/2023,CAF/128413/2023,SW/131455/2023,RAJASTHAN,KARAULI,Others,DISPOSED,proposal_status,2023-06-02T17:09:14.703,dos,2023-06-02T17:09:14.703,2024-04-12T15:21:06.043,0,Wildlife Sanctuary,Kela Devi,within
wl_proposals,WL/RJ/Others/431603/2023,CAF/128414/2023,SW/131454/2023,RAJASTHAN,KARAULI,Others,DISPOSED,proposal_status,2023-06-02T17:12:14.28,dos,2023-06-02T17:12:14.28,2024-04-12T15:07:30.61,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/RJ/Others/431603/2023,CAF/128414/2023,SW/131454/2023,RAJASTHAN,KARAULI,Others,DISPOSED,proposal_status,2023-06-02T17:12:14.28,dos,2023-06-02T17:12:14.28,2024-04-12T15:07:30.61,0,Tiger Reserve,(unnamed),within
wl_proposals,WL/RJ/Others/431603/2023,CAF/128414/2023,SW/131454/2023,RAJASTHAN,KARAULI,Others,DISPOSED,proposal_status,2023-06-02T17:12:14.28,dos,2023-06-02T17:12:14.28,2024-04-12T15:07:30.61,0,Wildlife Corridor,Kela Devi,within
wl_proposals,WL/RJ/Others/431603/2023,CAF/128414/2023,SW/131454/2023,RAJASTHAN,KARAULI,Others,DISPOSED,proposal_status,2023-06-02T17:12:14.28,dos,2023-06-02T17:12:14.28,2024-04-12T15:07:30.61,0,Wildlife Sanctuary,Kela Devi,within
wl_proposals,WL/JK/DRKWATER/445399/2023,CAF/140875/2023,SW/144578/2023,JAMMU AND KASHMIR,KATHUA,DRKWATER,DISPOSED,proposal_status,2023-09-22T16:37:53.397,dos,2023-09-22T16:37:53.397,2025-01-01T12:16:07.547,0,Wildlife Sanctuary,Jasrota,mostly_inside
wl_proposals,WL/JK/DRKWATER/445399/2023,CAF/140875/2023,SW/144578/2023,JAMMU AND KASHMIR,KATHUA,DRKWATER,DISPOSED,proposal_status,2023-09-22T16:37:53.397,dos,2023-09-22T16:37:53.397,2025-01-01T12:16:07.547,0,Wildlife Corridor,Jasrota,mostly_inside
wl_proposals,WL/JK/DRKWATER/445399/2023,CAF/140875/2023,SW/144578/2023,JAMMU AND KASHMIR,KATHUA,DRKWATER,DISPOSED,proposal_status,2023-09-22T16:37:53.397,dos,2023-09-22T16:37:53.397,2025-01-01T12:16:07.547,0,ESZ (gazette notified),Jasrota Wildlife Sanctuary,mostly_inside
wl_proposals,WL/WB/Others/440637/2023,CAF/136716/2023,SW/140253/2023,WEST BENGAL,JALPAIGURI,Others,DISPOSED,proposal_status,2023-08-17T12:47:50.439,dos,2023-08-17T12:47:50.439,2024-05-21T15:42:46.47,0,Wildlife Sanctuary,Mahananda,within
wl_proposals,WL/WB/Others/440637/2023,CAF/136716/2023,SW/140253/2023,WEST BENGAL,JALPAIGURI,Others,DISPOSED,proposal_status,2023-08-17T12:47:50.439,dos,2023-08-17T12:47:50.439,2024-05-21T15:42:46.47,0,Wildlife Corridor,Mahananda,within
wl_proposals,WL/GA/Others/445142/2023,CAF/131938/2023,SW/135176/2023,GOA,NORTH GOA,Others,DISPOSED,proposal_status,2023-09-20T19:40:54.895,dos,2023-09-20T19:40:54.895,2024-08-09T11:53:21.192,0,Eco-Sensitive Area,Western Ghat ESA,within
wl_proposals,WL/GA/Others/445142/2023,CAF/131938/2023,SW/135176/2023,GOA,NORTH GOA,Others,DISPOSED,proposal_status,2023-09-20T19:40:54.895,dos,2023-09-20T19:40:54.895,2024-08-09T11:53:21.192,0,Wildlife Corridor,Madei,within
wl_proposals,WL/GA/Others/445142/2023,CAF/131938/2023,SW/135176/2023,GOA,NORTH GOA,Others,DISPOSED,proposal_status,2023-09-20T19:40:54.895,dos,2023-09-20T19:40:54.895,2024-08-09T11:53:21.192,0,Wildlife Sanctuary,Madei,within
wl_proposals,WL/AS/DEF/447618/2023,CAF/143519/2023,SW/147353/2023,ASSAM,KOKRAJHAR,DEF,DISPOSED,proposal_status,2023-10-16T10:26:32.494,dos,2023-10-16T10:26:32.494,2025-06-19T11:30:28.219,0,Tiger Reserve,(unnamed),within
wl_proposals,WL/AS/DEF/447618/2023,CAF/143519/2023,SW/147353/2023,ASSAM,KOKRAJHAR,DEF,DISPOSED,proposal_status,2023-10-16T10:26:32.494,dos,2023-10-16T10:26:32.494,2025-06-19T11:30:28.219,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/WB/Others/442034/2023,CAF/134890/2023,SW/138344/2023,WEST BENGAL,Alipurduar,Others,DISPOSED,proposal_status,2023-09-06T14:15:43.028,dos,2023-09-06T14:15:43.028,2025-06-09T14:00:42.073,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/WB/Others/442034/2023,CAF/134890/2023,SW/138344/2023,WEST BENGAL,Alipurduar,Others,DISPOSED,proposal_status,2023-09-06T14:15:43.028,dos,2023-09-06T14:15:43.028,2025-06-09T14:00:42.073,0,Tiger Reserve,(unnamed),within
wl_proposals,WL/MZ/ROAD/494397/2024,CAF/189345/2024,SW/204643/2024,MIZORAM,MAMIT,ROAD,DISPOSED,proposal_status,2024-08-29T13:00:17.685,dos,2024-08-29T13:00:17.685,2025-02-06T15:33:24.436,0,Tiger Corridor,(unnamed),mostly_inside
wl_proposals,WL/MZ/ROAD/494397/2024,CAF/189345/2024,SW/204643/2024,MIZORAM,MAMIT,ROAD,DISPOSED,proposal_status,2024-08-29T13:00:17.685,dos,2024-08-29T13:00:17.685,2025-02-06T15:33:24.436,0,Tiger Reserve,(unnamed),mostly_inside
wl_proposals,WL/MZ/ROAD/494397/2024,CAF/189345/2024,SW/204643/2024,MIZORAM,MAMIT,ROAD,DISPOSED,proposal_status,2024-08-29T13:00:17.685,dos,2024-08-29T13:00:17.685,2025-02-06T15:33:24.436,0,ESZ (gazette notified),Dampa Tiger Reserve,mostly_inside
wl_proposals,WL/MP/TRANS/485487/2024,CAF/180073/2024,SW/195036/2024,MADHYA PRADESH,DHAR,TRANS,DISPOSED,proposal_status,2024-07-02T17:37:33.721,dos,2024-07-02T17:37:33.721,2025-01-21T18:09:26.364,0,Wildlife Sanctuary,Sardarpur,mostly_inside
wl_proposals,WL/MP/TRANS/485487/2024,CAF/180073/2024,SW/195036/2024,MADHYA PRADESH,DHAR,TRANS,DISPOSED,proposal_status,2024-07-02T17:37:33.721,dos,2024-07-02T17:37:33.721,2025-01-21T18:09:26.364,0,Wildlife Corridor,Sardarpur,mostly_inside
wl_proposals,WL/MP/TRANS/485487/2024,CAF/180073/2024,SW/195036/2024,MADHYA PRADESH,DHAR,TRANS,DISPOSED,proposal_status,2024-07-02T17:37:33.721,dos,2024-07-02T17:37:33.721,2025-01-21T18:09:26.364,0,ESZ (gazette notified),Kharmor Wildlife Sanctuary Madhya Pradesh,partial
wl_proposals,WL/WB/CommPost/450546/2023,CAF/145684/2023,SW/149633/2023,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-10-28T15:42:06.395,dos,2023-10-28T15:42:06.395,2024-05-16T14:18:55.187,0,Wildlife Corridor,Buxa,within
wl_proposals,WL/WB/CommPost/450546/2023,CAF/145684/2023,SW/149633/2023,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-10-28T15:42:06.395,dos,2023-10-28T15:42:06.395,2024-05-16T14:18:55.187,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/WB/CommPost/450546/2023,CAF/145684/2023,SW/149633/2023,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-10-28T15:42:06.395,dos,2023-10-28T15:42:06.395,2024-05-16T14:18:55.187,0,Tiger Reserve,(unnamed),within
wl_proposals,WL/WB/CommPost/450546/2023,CAF/145684/2023,SW/149633/2023,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-10-28T15:42:06.395,dos,2023-10-28T15:42:06.395,2024-05-16T14:18:55.187,0,Wildlife Sanctuary,Buxa,within
wl_proposals,WL/WB/CommPost/434662/2023,CAF/109587/2022,SW/111247/2022,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-06-26T16:41:37.585,dos,2023-06-26T16:41:37.585,2024-05-21T13:06:57.925,0,National Park,Buxa NP,within
wl_proposals,WL/WB/CommPost/434662/2023,CAF/109587/2022,SW/111247/2022,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-06-26T16:41:37.585,dos,2023-06-26T16:41:37.585,2024-05-21T13:06:57.925,0,Wildlife Corridor,Buxa NP,within
wl_proposals,WL/WB/CommPost/434662/2023,CAF/109587/2022,SW/111247/2022,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-06-26T16:41:37.585,dos,2023-06-26T16:41:37.585,2024-05-21T13:06:57.925,0,ESZ (gazette notified),BUXA TIGER RESERVE,within
wl_proposals,WL/WB/CommPost/434662/2023,CAF/109587/2022,SW/111247/2022,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-06-26T16:41:37.585,dos,2023-06-26T16:41:37.585,2024-05-21T13:06:57.925,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/WB/CommPost/434662/2023,CAF/109587/2022,SW/111247/2022,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-06-26T16:41:37.585,dos,2023-06-26T16:41:37.585,2024-05-21T13:06:57.925,0,Tiger Reserve,(unnamed),within
wl_proposals,WL/SK/ROAD/472734/2024,CAF/166866/2024,SW/181337/2024,SIKKIM,Gangtok,ROAD,DISPOSED,proposal_status,2024-05-13T18:26:16.49,dos,2024-05-13T18:26:16.49,2025-05-14T14:25:20.503,0,Wildlife Corridor,Shingba,mostly_inside
wl_proposals,WL/SK/ROAD/472734/2024,CAF/166866/2024,SW/181337/2024,SIKKIM,Gangtok,ROAD,DISPOSED,proposal_status,2024-05-13T18:26:16.49,dos,2024-05-13T18:26:16.49,2025-05-14T14:25:20.503,0,Wildlife Sanctuary,Singba Rhododendron Sanctuary,mostly_inside
wl_proposals,WL/SK/ROAD/472734/2024,CAF/166866/2024,SW/181337/2024,SIKKIM,Gangtok,ROAD,DISPOSED,proposal_status,2024-05-13T18:26:16.49,dos,2024-05-13T18:26:16.49,2025-05-14T14:25:20.503,0,ESZ (gazette notified),Singba Rhododendron WLS,partial
wl_proposals,WL/UK/DRKWATER/452736/2023,CAF/147838/2023,SW/151919/2023,UTTARAKHAND,CHAMOLI,DRKWATER,DISPOSED,proposal_status,2023-11-20T12:06:02.088,dos,2023-11-20T12:06:02.088,2025-03-29T16:09:00.115,0,Wildlife Corridor,Kedarnath,partial
wl_proposals,WL/UK/DRKWATER/452736/2023,CAF/147838/2023,SW/151919/2023,UTTARAKHAND,CHAMOLI,DRKWATER,DISPOSED,proposal_status,2023-11-20T12:06:02.088,dos,2023-11-20T12:06:02.088,2025-03-29T16:09:00.115,0,Wildlife Sanctuary,Kedarnath,partial
wl_proposals,WL/KA/CommPost/441162/2023,CAF/128514/2023,SW/131558/2023,KARNATAKA,UTTARA KANNADA,CommPost,DISPOSED,proposal_status,2023-08-21T16:20:05.1,dos,2023-08-21T16:20:05.1,2024-07-25T17:11:00.157,0,Wildlife Corridor,Dandeli,within
wl_proposals,WL/KA/CommPost/441162/2023,CAF/128514/2023,SW/131558/2023,KARNATAKA,UTTARA KANNADA,CommPost,DISPOSED,proposal_status,2023-08-21T16:20:05.1,dos,2023-08-21T16:20:05.1,2024-07-25T17:11:00.157,0,Wildlife Sanctuary,Dandeli,within
wl_proposals,WL/KA/CommPost/441162/2023,CAF/128514/2023,SW/131558/2023,KARNATAKA,UTTARA KANNADA,CommPost,DISPOSED,proposal_status,2023-08-21T16:20:05.1,dos,2023-08-21T16:20:05.1,2024-07-25T17:11:00.157,0,Tiger Reserve,(unnamed),within
wl_proposals,WL/KA/CommPost/441162/2023,CAF/128514/2023,SW/131558/2023,KARNATAKA,UTTARA KANNADA,CommPost,DISPOSED,proposal_status,2023-08-21T16:20:05.1,dos,2023-08-21T16:20:05.1,2024-07-25T17:11:00.157,0,Eco-Sensitive Area,Western Ghat ESA,within
wl_proposals,WL/KA/CommPost/441162/2023,CAF/128514/2023,SW/131558/2023,KARNATAKA,UTTARA KANNADA,CommPost,DISPOSED,proposal_status,2023-08-21T16:20:05.1,dos,2023-08-21T16:20:05.1,2024-07-25T17:11:00.157,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/WB/CommPost/435260/2023,CAF/109576/2022,SW/111241/2022,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-06-30T19:18:53.467,dos,2023-06-30T19:18:53.467,2024-05-16T15:50:22.669,0,National Park,Buxa NP,within
wl_proposals,WL/WB/CommPost/435260/2023,CAF/109576/2022,SW/111241/2022,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-06-30T19:18:53.467,dos,2023-06-30T19:18:53.467,2024-05-16T15:50:22.669,0,Wildlife Corridor,Buxa NP,within
wl_proposals,WL/WB/CommPost/435260/2023,CAF/109576/2022,SW/111241/2022,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-06-30T19:18:53.467,dos,2023-06-30T19:18:53.467,2024-05-16T15:50:22.669,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/WB/CommPost/435260/2023,CAF/109576/2022,SW/111241/2022,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-06-30T19:18:53.467,dos,2023-06-30T19:18:53.467,2024-05-16T15:50:22.669,0,Tiger Reserve,(unnamed),within
wl_proposals,WL/MP/ROAD/427711/2023,CAF/124378/2023,SW/127142/2023,MADHYA PRADESH,GWALIOR,ROAD,DISPOSED,proposal_status,2023-08-08T14:55:06.898,dos,2023-08-08T14:55:06.898,2025-05-26T15:47:06.035,0,ESZ (gazette notified),National-chambal Madhya Pradesh,partial
wl_proposals,WL/MP/ROAD/427711/2023,CAF/124378/2023,SW/127142/2023,MADHYA PRADESH,GWALIOR,ROAD,DISPOSED,proposal_status,2023-08-08T14:55:06.898,dos,2023-08-08T14:55:06.898,2025-05-26T15:47:06.035,0,Wildlife Sanctuary,National Chambal Wildlife Santuary,partial
wl_proposals,WL/RJ/Others/446515/2023,CAF/141870/2023,SW/141592/2023,RAJASTHAN,JAIPUR,Others,DISPOSED,proposal_status,2023-10-04T14:58:37.093,dos,2023-10-04T14:58:37.093,2025-02-19T16:04:18.448,0,National Park,Sariska,partial
wl_proposals,WL/RJ/Others/446515/2023,CAF/141870/2023,SW/141592/2023,RAJASTHAN,JAIPUR,Others,DISPOSED,proposal_status,2023-10-04T14:58:37.093,dos,2023-10-04T14:58:37.093,2025-02-19T16:04:18.448,0,Wildlife Corridor,Sariska,partial
wl_proposals,WL/RJ/Others/446515/2023,CAF/141870/2023,SW/141592/2023,RAJASTHAN,JAIPUR,Others,DISPOSED,proposal_status,2023-10-04T14:58:37.093,dos,2023-10-04T14:58:37.093,2025-02-19T16:04:18.448,0,Tiger Corridor,(unnamed),partial
wl_proposals,WL/RJ/Others/446515/2023,CAF/141870/2023,SW/141592/2023,RAJASTHAN,JAIPUR,Others,DISPOSED,proposal_status,2023-10-04T14:58:37.093,dos,2023-10-04T14:58:37.093,2025-02-19T16:04:18.448,0,Tiger Reserve,(unnamed),partial
wl_proposals,WL/RJ/Others/446515/2023,CAF/141870/2023,SW/141592/2023,RAJASTHAN,JAIPUR,Others,DISPOSED,proposal_status,2023-10-04T14:58:37.093,dos,2023-10-04T14:58:37.093,2025-02-19T16:04:18.448,0,Wildlife Corridor,Jamwa Ramgarh,mostly_inside
wl_proposals,WL/RJ/Others/446515/2023,CAF/141870/2023,SW/141592/2023,RAJASTHAN,JAIPUR,Others,DISPOSED,proposal_status,2023-10-04T14:58:37.093,dos,2023-10-04T14:58:37.093,2025-02-19T16:04:18.448,0,Wildlife Sanctuary,Jamwa Ramgarh,mostly_inside
wl_proposals,WL/RJ/Others/446515/2023,CAF/141870/2023,SW/141592/2023,RAJASTHAN,JAIPUR,Others,DISPOSED,proposal_status,2023-10-04T14:58:37.093,dos,2023-10-04T14:58:37.093,2025-02-19T16:04:18.448,0,ESZ (gazette notified),Jamwaramgarh Sanctuary,partial
wl_proposals,WL/AS/DEF/447615/2023,CAF/143516/2023,SW/147350/2023,ASSAM,KOKRAJHAR,DEF,DISPOSED,proposal_status,2023-10-16T10:28:52.263,dos,2023-10-16T10:28:52.263,2025-06-19T11:33:57.554,0,Tiger Reserve,(unnamed),within
wl_proposals,WL/AS/DEF/447615/2023,CAF/143516/2023,SW/147350/2023,ASSAM,KOKRAJHAR,DEF,DISPOSED,proposal_status,2023-10-16T10:28:52.263,dos,2023-10-16T10:28:52.263,2025-06-19T11:33:57.554,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/MP/ROAD/424791/2023,CAF/122289/2023,SW/124968/2023,MADHYA PRADESH,CHHATARPUR,ROAD,DISPOSED,proposal_status,2023-04-10T15:31:54.802,dos,2023-04-10T15:31:54.802,2025-05-13T17:19:32.898,0,Wildlife Sanctuary,Ken Gharial,mostly_inside
wl_proposals,WL/MP/ROAD/424791/2023,CAF/122289/2023,SW/124968/2023,MADHYA PRADESH,CHHATARPUR,ROAD,DISPOSED,proposal_status,2023-04-10T15:31:54.802,dos,2023-04-10T15:31:54.802,2025-05-13T17:19:32.898,0,Wildlife Corridor,Ken Gharial,mostly_inside
wl_proposals,WL/RJ/Others/437944/2023,CAF/134269/2023,SW/136583/2023,RAJASTHAN,BARMER,Others,DISPOSED,proposal_status,2023-07-25T14:46:55.182,dos,2023-07-25T14:46:55.182,2025-01-16T17:15:39.106,0,Wildlife Corridor,Desert,mostly_inside
wl_proposals,WL/RJ/Others/437944/2023,CAF/134269/2023,SW/136583/2023,RAJASTHAN,BARMER,Others,DISPOSED,proposal_status,2023-07-25T14:46:55.182,dos,2023-07-25T14:46:55.182,2025-01-16T17:15:39.106,0,National Park,Desert National Park & Sanctuary,mostly_inside
wl_proposals,WL/RJ/Others/451186/2023,CAF/146326/2023,SW/150274/2023,RAJASTHAN,BARMER,Others,DISPOSED,proposal_status,2023-11-06T18:57:38.653,dos,2023-11-06T18:57:38.653,2025-01-16T16:30:05.937,0,Wildlife Corridor,Desert,mostly_inside
wl_proposals,WL/RJ/Others/451186/2023,CAF/146326/2023,SW/150274/2023,RAJASTHAN,BARMER,Others,DISPOSED,proposal_status,2023-11-06T18:57:38.653,dos,2023-11-06T18:57:38.653,2025-01-16T16:30:05.937,0,National Park,Desert National Park & Sanctuary,mostly_inside
wl_proposals,WL/KA/SRY/450280/2023,CAF/145273/2023,SW/148911/2023,KARNATAKA,UTTARA KANNADA,,DISPOSED,proposal_status,2023-10-26T15:59:12.318,dos,2023-10-26T15:59:12.318,2023-11-22T07:08:53.349,0,Eco-Sensitive Area,Western Ghat ESA,mostly_inside
wl_proposals,WL/KA/SRY/450280/2023,CAF/145273/2023,SW/148911/2023,KARNATAKA,UTTARA KANNADA,,DISPOSED,proposal_status,2023-10-26T15:59:12.318,dos,2023-10-26T15:59:12.318,2023-11-22T07:08:53.349,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/KA/SRY/450280/2023,CAF/145273/2023,SW/148911/2023,KARNATAKA,UTTARA KANNADA,,DISPOSED,proposal_status,2023-10-26T15:59:12.318,dos,2023-10-26T15:59:12.318,2023-11-22T07:08:53.349,0,Eco-Sensitive Area,Western Ghat ESA,partial
wl_proposals,WL/WB/DRKWATER/440928/2023,CAF/137006/2023,SW/140551/2023,WEST BENGAL,KALIMPONG,DRKWATER,DISPOSED,proposal_status,2023-08-19T12:10:33.053,dos,2023-08-19T12:10:33.053,2025-04-11T16:04:20.596,0,ESZ (gazette notified),NEORA VALLEY National Park,mostly_inside
